id,timestamp,device_id,update_type,temperature,co2,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time,ppfd,hour,pn,ppfd_original,ppfd_adjusted,date,date_only,source_date,input_temp,copy_applied,co2_ppm,ppfd_dynamic,ppfd_dynamic_measured,ppfd_dynamic_clipped,ppfd_dynamic_model,solar_vol_cmd,r_pwm,b_pwm,pred_power,pn_recomputed_tempcopy
32,2025-11-02 16:45:16.660,L_6vSQ==,PACKET_DATA,29.25,374.0,75.11,1.24,4.721,229.0,1115.0,596.0,178.0,5442.0,394.0,234.0,255.0,4236.0,7179.0,1.0,90.0,364.68,16,14.54990158578266,364.68,414.68,2025-11-02,2025-11-02,,29.25,False,374.0,414.68,414.68,414.68,414.68,1.5777992292,78.14871016691957,22.25948406676783,63.07010351946718,14.370620875562356
33,2025-11-02 17:00:22.764,L_6vSQ==,PACKET_DATA,30.06,370.64,71.55,1.466,4.718,160.0,785.0,425.0,125.0,3799.0,275.0,164.0,177.0,2922.0,5041.0,1.0,90.0,253.29,17,12.06298644790686,253.29,303.29,2025-11-02,2025-11-02,,30.06,False,370.64,303.29,303.29,303.29,303.2900000000001,1.4326266812000001,55.7454552848835,15.223636585465048,45.38064279848155,11.914502519817054
34,2025-11-02 17:15:28.833,L_6vSQ==,PACKET_DATA,29.87,368.86,72.88,1.337,4.717,133.0,661.0,360.0,104.0,3178.0,229.0,136.0,148.0,2471.0,4166.0,1.0,90.0,208.69,17,10.882835346835035,208.69,258.69,2025-11-02,2025-11-02,,29.87,False,368.86,258.69,258.69,258.69,258.69000000000005,1.3649868939,48.36106718566274,13.340266796415685,39.81180319485563,10.764156909882029
35,2025-11-02 17:30:34.884,L_6vSQ==,PACKET_DATA,29.38,369.2,74.54,1.255,4.72,98.0,495.0,271.0,77.0,2347.0,168.0,100.0,109.0,1840.0,3035.0,1.0,90.0,154.07,17,9.181898886519836,154.07,204.07,2025-11-02,2025-11-02,,29.38,False,369.2,204.07,204.07,204.07,204.07000000000005,1.2814013617,37.89264957938495,10.267794873815484,31.675310767471498,9.322313147393842
36,2025-11-02 17:45:40.841,L_6vSQ==,PACKET_DATA,29.0,369.0,76.82,1.146,4.724,258.0,1275.0,674.0,200.0,6115.0,442.0,263.0,286.0,4753.0,8033.0,1.0,90.0,411.78,17,15.176691515691523,411.78,461.78,2025-11-02,2025-11-02,,29.0,False,369.0,461.78,461.78,461.78,461.7799999999999,1.6264624782,87.3503233845606,25.705097015368178,70.66960868562182,14.96588096452205
37,2025-11-02 18:00:46.902,L_6vSQ==,PACKET_DATA,30.47,367.5,71.27,1.516,4.719,93.0,491.0,268.0,73.0,2227.0,159.0,95.0,103.0,1700.0,2898.0,1.0,90.0,144.33,18,8.587543157088202,144.33,194.33,2025-11-02,2025-11-02,,30.47,False,367.5,194.33,194.33,194.33,194.33000000000004,1.2605708222,36.03715341959335,9.679051139864452,30.20660818750185,8.864266784977294
38,2025-11-02 18:15:53.012,L_6vSQ==,PACKET_DATA,29.24,366.0,75.09,1.129,4.725,189.0,912.0,492.0,147.0,4496.0,326.0,193.0,210.0,3524.0,5915.0,1.0,90.0,298.14,18,13.251949313459384,298.14,348.14,2025-11-02,2025-11-02,,29.24,False,366.0,348.14,348.14,348.14,348.14000000000004,1.4929176392,64.86538696164952,17.959616088494858,52.50466011864507,13.004132185484684
39,2025-11-02 18:30:59.024,L_6vSQ==,PACKET_DATA,29.87,367.5,73.14,1.473,4.719,96.0,493.0,270.0,75.0,2289.0,164.0,98.0,106.0,1775.0,2965.0,1.0,90.0,146.58,18,8.777197238155063,146.58,196.58,2025-11-02,2025-11-02,,29.87,False,367.5,196.58,196.58,196.58,196.57999999999998,1.2663653371999999,36.45304990757856,9.817683302526186,30.539815112876582,8.97609057125353
40,2025-11-02 18:46:05.033,L_6vSQ==,PACKET_DATA,29.01,367.64,76.27,1.128,4.724,117.0,579.0,317.0,91.0,2794.0,201.0,119.0,130.0,2207.0,3620.0,1.0,90.0,178.59,18,10.141457127021082,178.59,228.59,2025-11-02,2025-11-02,,29.01,False,367.64,228.59,228.59,228.59,228.59,1.3189245629,42.72332000236411,11.716996000709234,35.44877980002772,10.080025677138224
41,2025-11-02 19:01:11.095,L_6vSQ==,PACKET_DATA,28.77,369.5,77.12,1.195,4.723,87.0,453.0,248.0,69.0,2098.0,150.0,89.0,97.0,1650.0,2683.0,1.0,90.0,140.59,19,8.821532324524567,140.59,190.59,2025-11-02,2025-11-02,,28.77,False,369.5,190.59,190.59,190.59,190.59000000000003,1.2509390506,35.34584103512016,9.448613678373386,29.652744231545615,8.869721899061553
