entity_id,state,last_changed
sensor.greenpi_arduino_nano_roomtemp_temperature,37.14,2025-11-06T20:56:29.703000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.13,2025-11-06T20:58:09.806000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T20:59:49.903000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.14,2025-11-06T21:01:29.988000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T21:04:50.203000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.14,2025-11-06T21:08:10.296000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.13,2025-11-06T21:09:50.357000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.16,2025-11-06T21:11:30.443000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.14,2025-11-06T21:14:50.613000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T21:18:10.794000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.16,2025-11-06T21:19:50.845000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T21:21:30.980000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.16,2025-11-06T21:23:11.005000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T21:24:51.143000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.18,2025-11-06T21:28:11.230000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T21:29:51.288000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.18,2025-11-06T21:31:31.374000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T21:34:51.554000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.18,2025-11-06T21:38:11.748000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.21,2025-11-06T21:39:51.838000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.2,2025-11-06T21:41:31.932000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.21,2025-11-06T21:43:12.022000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T21:44:52.110000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.2,2025-11-06T21:46:32.273000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.21,2025-11-06T21:51:32.505000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.23,2025-11-06T22:01:33.025000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.2,2025-11-06T22:03:13.118000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.21,2025-11-06T22:06:33.317000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.23,2025-11-06T22:08:13.396000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.21,2025-11-06T22:09:53.461000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.23,2025-11-06T22:19:54.026000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.21,2025-11-06T22:26:34.238000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.23,2025-11-06T22:28:14.325000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.17,2025-11-06T22:29:54.460000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.16,2025-11-06T22:31:34.526000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.13,2025-11-06T22:33:14.641000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.1,2025-11-06T22:34:54.737000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.06,2025-11-06T22:36:34.809000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,37.01,2025-11-06T22:41:35.148000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.99,2025-11-06T22:43:15.204000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.95,2025-11-06T22:44:55.212000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.91,2025-11-06T22:46:35.303000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.9,2025-11-06T22:48:15.399000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.87,2025-11-06T22:49:55.492000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.83,2025-11-06T22:51:35.574000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.81,2025-11-06T22:53:15.656000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.76,2025-11-06T22:54:55.754000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.72,2025-11-06T22:59:56.024000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.64,2025-11-06T23:03:16.188000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.59,2025-11-06T23:06:36.315000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.6,2025-11-06T23:08:16.400000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.57,2025-11-06T23:09:56.482000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.54,2025-11-06T23:11:36.605000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.5,2025-11-06T23:14:56.708000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.49,2025-11-06T23:18:16.886000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.47,2025-11-06T23:19:56.948000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.45,2025-11-06T23:21:37.033000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.42,2025-11-06T23:24:57.230000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.39,2025-11-06T23:26:37.323000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.35,2025-11-06T23:28:17.422000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.34,2025-11-06T23:29:57.532000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.32,2025-11-06T23:33:17.712000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.27,2025-11-06T23:34:57.815000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.28,2025-11-06T23:38:17.943000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.27,2025-11-06T23:39:58.053000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.23,2025-11-06T23:41:38.137000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.21,2025-11-06T23:43:18.241000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.2,2025-11-06T23:44:58.330000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.19,2025-11-06T23:46:38.420000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.16,2025-11-06T23:49:58.623000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.13,2025-11-06T23:51:38.706000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.12,2025-11-06T23:53:18.809000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.06,2025-11-06T23:54:58.939000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.05,2025-11-06T23:59:59.251000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.03,2025-11-07T00:01:39.258000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,36.01,2025-11-07T00:06:39.537000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.99,2025-11-07T00:08:19.611000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.95,2025-11-07T00:11:39.778000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.93,2025-11-07T00:16:40.040000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.91,2025-11-07T00:20:00.296000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.9,2025-11-07T00:21:40.292000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.91,2025-11-07T00:23:20.385000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.9,2025-11-07T00:25:00.460000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.86,2025-11-07T00:26:40.556000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.84,2025-11-07T00:28:20.724000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.83,2025-11-07T00:30:00.829000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.82,2025-11-07T00:35:01.059000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.79,2025-11-07T00:36:41.077000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.8,2025-11-07T00:38:21.158000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.75,2025-11-07T00:40:01.212000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.73,2025-11-07T00:41:41.343000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.72,2025-11-07T00:45:01.518000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.71,2025-11-07T00:48:21.717000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.72,2025-11-07T00:50:01.760000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.68,2025-11-07T00:51:41.850000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.65,2025-11-07T00:55:02.027000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.62,2025-11-07T00:56:42.177000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.64,2025-11-07T00:58:22.207000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,35.66,2025-11-07T01:00:02.253000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,34.74,2025-11-07T01:01:42.360000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,33.99,2025-11-07T01:03:22.414000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,33.41,2025-11-07T01:05:02.486000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.96,2025-11-07T01:06:42.560000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.62,2025-11-07T01:08:22.606000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.35,2025-11-07T01:10:02.653000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,32.1,2025-11-07T01:11:42.708000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.9,2025-11-07T01:13:22.814000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.7,2025-11-07T01:15:02.915000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.51,2025-11-07T01:16:42.957000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.35,2025-11-07T01:18:23.045000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.2,2025-11-07T01:20:03.093000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,31.05,2025-11-07T01:21:43.181000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.93,2025-11-07T01:23:23.275000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.8,2025-11-07T01:25:03.318000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.69,2025-11-07T01:26:43.413000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.59,2025-11-07T01:28:23.500000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.49,2025-11-07T01:30:03.547000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.42,2025-11-07T01:31:43.639000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.31,2025-11-07T01:33:23.722000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.23,2025-11-07T01:35:03.764000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.13,2025-11-07T01:36:43.864000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.06,2025-11-07T01:38:23.938000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,30.0,2025-11-07T01:40:03.986000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.94,2025-11-07T01:41:44.069000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.87,2025-11-07T01:43:24.156000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.78,2025-11-07T01:45:04.204000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.75,2025-11-07T01:46:44.295000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.67,2025-11-07T01:48:24.391000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.59,2025-11-07T01:50:04.492000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.54,2025-11-07T01:51:44.578000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.5,2025-11-07T01:53:24.697000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.44,2025-11-07T01:55:04.725000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.4,2025-11-07T01:56:44.830000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.35,2025-11-07T01:58:24.925000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.29,2025-11-07T02:00:04.973000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.25,2025-11-07T02:01:45.050000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.18,2025-11-07T02:03:25.138000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.17,2025-11-07T02:05:05.182000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.11,2025-11-07T02:06:45.236000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.06,2025-11-07T02:08:25.321000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,29.03,2025-11-07T02:10:05.447000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.98,2025-11-07T02:11:45.458000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.95,2025-11-07T02:13:25.568000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.91,2025-11-07T02:15:05.655000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.87,2025-11-07T02:16:45.747000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.83,2025-11-07T02:18:25.832000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.78,2025-11-07T02:20:05.923000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.76,2025-11-07T02:21:46.012000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.7,2025-11-07T02:23:26.107000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.68,2025-11-07T02:25:06.258000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.62,2025-11-07T02:26:46.237000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.59,2025-11-07T02:28:26.329000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.55,2025-11-07T02:30:06.378000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.54,2025-11-07T02:31:46.462000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.48,2025-11-07T02:33:26.554000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.47,2025-11-07T02:35:06.607000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.43,2025-11-07T02:36:46.689000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.39,2025-11-07T02:38:26.776000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.35,2025-11-07T02:40:06.865000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.31,2025-11-07T02:41:46.957000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.3,2025-11-07T02:43:27.045000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.27,2025-11-07T02:45:07.128000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.23,2025-11-07T02:46:47.214000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.21,2025-11-07T02:48:27.287000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.16,2025-11-07T02:50:07.335000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.14,2025-11-07T02:51:47.438000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.13,2025-11-07T02:53:27.572000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.08,2025-11-07T02:55:07.620000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.06,2025-11-07T02:56:47.744000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.05,2025-11-07T02:58:27.728000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,28.02,2025-11-07T03:00:07.815000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.99,2025-11-07T03:01:47.907000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.98,2025-11-07T03:03:28.009000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.94,2025-11-07T03:05:08.095000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.91,2025-11-07T03:06:48.179000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.9,2025-11-07T03:08:28.268000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.87,2025-11-07T03:10:08.363000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.84,2025-11-07T03:11:48.455000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.83,2025-11-07T03:13:28.542000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.79,2025-11-07T03:15:08.621000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.76,2025-11-07T03:16:48.701000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.75,2025-11-07T03:18:28.794000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.72,2025-11-07T03:20:08.897000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.69,2025-11-07T03:21:48.994000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.68,2025-11-07T03:23:29.083000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.65,2025-11-07T03:25:09.193000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.64,2025-11-07T03:26:49.245000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.6,2025-11-07T03:28:29.337000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.58,2025-11-07T03:30:09.429000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.57,2025-11-07T03:31:49.522000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.54,2025-11-07T03:33:29.700000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.53,2025-11-07T03:35:09.711000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.5,2025-11-07T03:36:49.821000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.49,2025-11-07T03:38:29.887000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.46,2025-11-07T03:40:09.967000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.45,2025-11-07T03:41:50.077000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.42,2025-11-07T03:43:30.129000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.41,2025-11-07T03:45:10.214000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.38,2025-11-07T03:46:50.299000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.35,2025-11-07T03:48:30.401000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.34,2025-11-07T03:50:10.488000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.32,2025-11-07T03:51:50.567000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.31,2025-11-07T03:53:30.671000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.28,2025-11-07T03:55:10.834000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.25,2025-11-07T03:56:50.813000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.24,2025-11-07T04:00:10.953000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.2,2025-11-07T04:01:51.047000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.16,2025-11-07T04:05:11.236000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.17,2025-11-07T04:06:51.362000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.14,2025-11-07T04:08:31.411000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.13,2025-11-07T04:10:11.510000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.1,2025-11-07T04:11:51.600000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.08,2025-11-07T04:13:31.664000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.06,2025-11-07T04:16:51.838000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.04,2025-11-07T04:18:31.923000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.02,2025-11-07T04:20:12.011000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,27.01,2025-11-07T04:21:52.114000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.97,2025-11-07T04:23:32.197000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.96,2025-11-07T04:25:12.289000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.93,2025-11-07T04:26:52.400000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.92,2025-11-07T04:28:32.483000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.89,2025-11-07T04:30:12.567000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.88,2025-11-07T04:31:52.675000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.85,2025-11-07T04:35:12.801000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.82,2025-11-07T04:36:52.893000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.81,2025-11-07T04:40:13.088000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.8,2025-11-07T04:41:53.145000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.78,2025-11-07T04:43:33.213000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.76,2025-11-07T04:45:13.306000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.73,2025-11-07T04:48:33.437000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.7,2025-11-07T04:50:13.563000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.69,2025-11-07T04:53:33.677000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.67,2025-11-07T04:55:13.712000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.66,2025-11-07T04:58:33.889000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.65,2025-11-07T05:00:13.979000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.63,2025-11-07T05:01:54.054000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.62,2025-11-07T05:03:34.136000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.6,2025-11-07T05:05:14.205000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.59,2025-11-07T05:06:54.298000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.58,2025-11-07T05:08:34.347000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.55,2025-11-07T05:10:14.402000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.54,2025-11-07T05:11:54.452000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.52,2025-11-07T05:15:14.639000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.51,2025-11-07T05:16:54.714000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.48,2025-11-07T05:20:14.815000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.47,2025-11-07T05:21:54.906000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.45,2025-11-07T05:23:35.104000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.43,2025-11-07T05:28:35.269000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.41,2025-11-07T05:30:15.432000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.4,2025-11-07T05:31:55.457000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.39,2025-11-07T05:33:35.562000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.4,2025-11-07T05:35:15.649000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.39,2025-11-07T05:36:55.748000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.37,2025-11-07T05:38:35.844000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.34,2025-11-07T05:40:15.939000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.33,2025-11-07T05:41:55.991000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.3,2025-11-07T05:45:16.177000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.32,2025-11-07T05:48:36.376000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.29,2025-11-07T05:50:16.524000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.28,2025-11-07T05:53:36.640000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.26,2025-11-07T05:55:16.728000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.23,2025-11-07T05:56:56.779000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.22,2025-11-07T06:00:16.956000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.19,2025-11-07T06:03:37.159000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.21,2025-11-07T06:05:17.249000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.19,2025-11-07T06:06:57.330000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.17,2025-11-07T06:10:17.529000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.15,2025-11-07T06:15:17.826000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.14,2025-11-07T06:18:37.961000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.13,2025-11-07T06:20:18.047000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.11,2025-11-07T06:21:58.133000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.1,2025-11-07T06:25:18.283000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.08,2025-11-07T06:26:58.394000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.07,2025-11-07T06:28:38.447000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.06,2025-11-07T06:35:18.791000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.03,2025-11-07T06:36:58.881000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.02,2025-11-07T06:41:59.105000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,26.0,2025-11-07T06:45:19.289000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.99,2025-11-07T06:46:59.409000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.96,2025-11-07T06:50:19.573000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.97,2025-11-07T06:51:59.661000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.95,2025-11-07T06:55:19.794000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.92,2025-11-07T07:00:20.120000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.93,2025-11-07T07:02:00.108000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.91,2025-11-07T07:03:40.189000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.89,2025-11-07T07:08:40.414000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.88,2025-11-07T07:10:20.524000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.87,2025-11-07T07:12:00.620000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.85,2025-11-07T07:13:40.646000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.87,2025-11-07T07:15:20.805000Z
sensor.greenpi_arduino_nano_roomtemp_temperature,25.85,2025-11-07T07:17:00.784000Z
