segment_id,segment_type,condition_index,ratio_r,ratio_b,pwm_r,pwm_b,total_pwm,rb_ratio_pwm,segment_start_master_time,marker_off_request_master_time,marker_off_start_master_time,marker_off_delay_ms,marker_blue_request_master_time,marker_blue_start_master_time,marker_blue_delay_ms,marker_end_master_time,target_pwm_request_master_time,target_pwm_applied_master_time,target_pwm_delay_ms,steady_start_master_time,steady_end_master_time,segment_end_master_time,Ts,T_off,T_blue,T_settle,T_meas,N_spec,ppfd_1,ppfd_1_time,spec_file_1,ppfd_valid_count,PPFD_spec_mean
15,normal,15,5,1,38,8,45,4.750000,2026-03-07T12:35:51.933,2026-03-07T12:35:51.933,2026-03-07T12:35:53.099,1166.0,2026-03-07T12:36:03.099,2026-03-07T12:36:03.672,573.0,2026-03-07T12:36:13.672,2026-03-07T12:36:13.672,2026-03-07T12:36:14.731,1059.0,2026-03-07T12:36:24.731,2026-03-07T12:37:14.731,2026-03-07T12:37:14.731,10.0,10.0,10.0,10.0,50.0,1,135.78274536132812,2026-03-07T12:36:49.731,archive/2026-03-07/standard_csv/raw_bytes_20260307_123651.csv,1,135.78274536132812
16,normal,16,5,1,50,10,60,5.000000,2026-03-07T12:37:14.731,2026-03-07T12:37:14.731,2026-03-07T12:37:15.927,1196.0,2026-03-07T12:37:25.927,2026-03-07T12:37:27.027,1100.0,2026-03-07T12:37:37.027,2026-03-07T12:37:37.027,2026-03-07T12:37:38.343,1316.0,2026-03-07T12:37:48.344,2026-03-07T12:38:38.345,2026-03-07T12:38:38.345,10.0,10.0,10.0,10.0,50.0,1,173.7073211669922,2026-03-07T12:38:13.345,archive/2026-03-07/standard_csv/raw_bytes_20260307_123815.csv,1,173.7073211669922
17,normal,17,5,1,67,13,80,5.153846,2026-03-07T12:38:38.345,2026-03-07T12:38:38.345,2026-03-07T12:38:39.578,1233.0,2026-03-07T12:38:49.578,2026-03-07T12:38:51.250,1672.0,2026-03-07T12:39:01.250,2026-03-07T12:39:01.250,2026-03-07T12:39:02.405,1155.0,2026-03-07T12:39:12.406,2026-03-07T12:40:02.406,2026-03-07T12:40:02.406,10.0,10.0,10.0,10.0,50.0,1,241.66964721679688,2026-03-07T12:39:37.406,archive/2026-03-07/standard_csv/raw_bytes_20260307_123939.csv,1,241.66964721679688
18,normal,18,5,1,83,17,100,4.882353,2026-03-07T12:40:02.407,2026-03-07T12:40:02.407,2026-03-07T12:40:04.010,1603.0,2026-03-07T12:40:14.010,2026-03-07T12:40:15.733,1723.0,2026-03-07T12:40:25.733,2026-03-07T12:40:25.733,2026-03-07T12:40:26.385,652.0,2026-03-07T12:40:36.386,2026-03-07T12:41:26.387,2026-03-07T12:41:26.387,10.0,10.0,10.0,10.0,50.0,1,277.81927490234375,2026-03-07T12:41:01.387,archive/2026-03-07/standard_csv/raw_bytes_20260307_124103.csv,1,277.81927490234375
19,normal,19,7,1,9,1,10,9.000000,2026-03-07T12:41:26.387,2026-03-07T12:41:26.387,2026-03-07T12:41:27.444,1057.0,2026-03-07T12:41:37.444,2026-03-07T12:41:38.490,1046.0,2026-03-07T12:41:48.490,2026-03-07T12:41:48.490,2026-03-07T12:41:49.959,1469.0,2026-03-07T12:41:59.959,2026-03-07T12:42:49.959,2026-03-07T12:42:49.959,10.0,10.0,10.0,10.0,50.0,1,29.743928909301758,2026-03-07T12:42:24.959,archive/2026-03-07/standard_csv/raw_bytes_20260307_124227.csv,1,29.743928909301758
20,normal,20,7,1,26,4,30,6.500000,2026-03-07T12:42:49.960,2026-03-07T12:42:49.960,2026-03-07T12:42:51.133,1173.0,2026-03-07T12:43:01.133,2026-03-07T12:43:02.415,1282.0,2026-03-07T12:43:12.415,2026-03-07T12:43:12.415,2026-03-07T12:43:13.863,1448.0,2026-03-07T12:43:23.863,2026-03-07T12:44:13.863,2026-03-07T12:44:13.863,10.0,10.0,10.0,10.0,50.0,1,92.657958984375,2026-03-07T12:43:48.863,archive/2026-03-07/standard_csv/raw_bytes_20260307_124351.csv,1,92.657958984375
21,normal,21,7,1,39,6,45,6.500000,2026-03-07T12:44:13.864,2026-03-07T12:44:13.864,2026-03-07T12:44:15.088,1224.0,2026-03-07T12:44:25.088,2026-03-07T12:44:26.713,1625.0,2026-03-07T12:44:36.713,2026-03-07T12:44:36.713,2026-03-07T12:44:37.822,1109.0,2026-03-07T12:44:47.822,2026-03-07T12:45:37.823,2026-03-07T12:45:37.823,10.0,10.0,10.0,10.0,50.0,1,135.59254455566406,2026-03-07T12:45:12.823,archive/2026-03-07/standard_csv/raw_bytes_20260307_124514.csv,1,135.59254455566406
22,normal,22,7,1,52,8,60,6.500000,2026-03-07T12:45:37.823,2026-03-07T12:45:37.823,2026-03-07T12:45:39.864,2041.0,2026-03-07T12:45:49.864,2026-03-07T12:45:51.234,1370.0,2026-03-07T12:46:01.234,2026-03-07T12:46:01.234,2026-03-07T12:46:02.439,1205.0,2026-03-07T12:46:12.439,2026-03-07T12:47:02.440,2026-03-07T12:47:02.440,10.0,10.0,10.0,10.0,50.0,1,176.19589233398438,2026-03-07T12:46:37.440,archive/2026-03-07/standard_csv/raw_bytes_20260307_124639.csv,1,176.19589233398438
23,normal,23,7,1,70,10,80,7.000000,2026-03-07T12:47:02.440,2026-03-07T12:47:02.441,2026-03-07T12:47:04.855,2414.0,2026-03-07T12:47:14.856,2026-03-07T12:47:16.930,2074.0,2026-03-07T12:47:26.930,2026-03-07T12:47:26.930,2026-03-07T12:47:29.551,2621.0,2026-03-07T12:47:39.551,2026-03-07T12:48:29.552,2026-03-07T12:48:29.552,10.0,10.0,10.0,10.0,50.0,1,245.83132934570312,2026-03-07T12:48:04.552,archive/2026-03-07/standard_csv/raw_bytes_20260307_124806.csv,1,245.83132934570312
24,normal,24,7,1,88,12,100,7.333333,2026-03-07T12:48:29.552,2026-03-07T12:48:29.552,2026-03-07T12:48:30.855,1303.0,2026-03-07T12:48:40.856,2026-03-07T12:48:43.544,2688.0,2026-03-07T12:48:53.545,2026-03-07T12:48:53.545,2026-03-07T12:48:56.248,2703.0,2026-03-07T12:49:06.249,2026-03-07T12:49:56.249,2026-03-07T12:49:56.249,10.0,10.0,10.0,10.0,50.0,1,284.5072021484375,2026-03-07T12:49:31.249,archive/2026-03-07/standard_csv/raw_bytes_20260307_124933.csv,1,284.5072021484375
25,normal,25,1,0,10,0,10,inf,2026-03-07T12:49:56.250,2026-03-07T12:49:56.250,2026-03-07T12:49:57.529,1279.0,2026-03-07T12:50:07.529,2026-03-07T12:50:08.777,1248.0,2026-03-07T12:50:18.777,2026-03-07T12:50:18.777,2026-03-07T12:50:20.041,1264.0,2026-03-07T12:50:30.041,2026-03-07T12:51:20.042,2026-03-07T12:51:20.042,10.0,10.0,10.0,10.0,50.0,1,32.99822235107422,2026-03-07T12:50:55.042,archive/2026-03-07/standard_csv/raw_bytes_20260307_125057.csv,1,32.99822235107422
26,normal,26,1,0,30,0,30,inf,2026-03-07T12:51:20.042,2026-03-07T12:51:20.043,2026-03-07T12:51:21.761,1718.0,2026-03-07T12:51:31.761,2026-03-07T12:51:33.042,1281.0,2026-03-07T12:51:43.042,2026-03-07T12:51:43.042,2026-03-07T12:51:44.567,1525.0,2026-03-07T12:51:54.567,2026-03-07T12:52:44.567,2026-03-07T12:52:44.568,10.0,10.0,10.0,10.0,50.0,1,94.8138198852539,2026-03-07T12:52:19.567,archive/2026-03-07/standard_csv/raw_bytes_20260307_125221.csv,1,94.8138198852539
27,normal,27,1,0,45,0,45,inf,2026-03-07T12:52:44.568,2026-03-07T12:52:44.568,2026-03-07T12:52:45.849,1281.0,2026-03-07T12:52:55.850,2026-03-07T12:52:57.566,1716.0,2026-03-07T12:53:07.566,2026-03-07T12:53:07.566,2026-03-07T12:53:08.106,540.0,2026-03-07T12:53:18.106,2026-03-07T12:54:08.106,2026-03-07T12:54:08.106,10.0,10.0,10.0,10.0,50.0,1,140.43826293945312,2026-03-07T12:53:43.107,archive/2026-03-07/standard_csv/raw_bytes_20260307_125345.csv,1,140.43826293945312
28,normal,28,1,0,60,0,60,inf,2026-03-07T12:54:08.107,2026-03-07T12:54:08.107,2026-03-07T12:54:09.563,1456.0,2026-03-07T12:54:19.563,2026-03-07T12:54:20.861,1298.0,2026-03-07T12:54:30.862,2026-03-07T12:54:30.862,2026-03-07T12:54:32.286,1424.0,2026-03-07T12:54:42.287,2026-03-07T12:55:32.288,2026-03-07T12:55:32.288,10.0,10.0,10.0,10.0,50.0,1,184.85189819335938,2026-03-07T12:55:07.287,archive/2026-03-07/standard_csv/raw_bytes_20260307_125509.csv,1,184.85189819335938
29,normal,29,1,0,80,0,80,inf,2026-03-07T12:55:32.288,2026-03-07T12:55:32.288,2026-03-07T12:55:33.914,1626.0,2026-03-07T12:55:43.914,2026-03-07T12:55:45.297,1383.0,2026-03-07T12:55:55.297,2026-03-07T12:55:55.297,2026-03-07T12:55:55.942,645.0,2026-03-07T12:56:05.942,2026-03-07T12:56:55.942,2026-03-07T12:56:55.942,10.0,10.0,10.0,10.0,50.0,1,240.3459014892578,2026-03-07T12:56:30.943,archive/2026-03-07/standard_csv/raw_bytes_20260307_125633.csv,1,240.3459014892578
30,normal,30,1,0,100,0,100,inf,2026-03-07T12:56:55.943,2026-03-07T12:56:55.943,2026-03-07T12:56:57.071,1128.0,2026-03-07T12:57:07.072,2026-03-07T12:57:08.137,1065.0,2026-03-07T12:57:18.137,2026-03-07T12:57:18.137,2026-03-07T12:57:19.450,1313.0,2026-03-07T12:57:29.450,2026-03-07T12:58:19.451,2026-03-07T12:58:19.451,10.0,10.0,10.0,10.0,50.0,1,314.3580322265625,2026-03-07T12:57:54.451,archive/2026-03-07/standard_csv/raw_bytes_20260307_125756.csv,1,314.3580322265625
