# Start @ 2025-09-10 12:00:36 test
time,update_type,device,on,brightness,apower,voltage,current
2025-09-10T15:01:00.110904,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:02:00.175367,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:02:00.175708,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:03:00.087059,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:03:00.111624,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:04:00.087280,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:04:00.109256,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:05:00.085550,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:05:00.104458,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:06:00.141118,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:06:00.141356,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:07:00.087696,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:07:00.239682,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:08:00.078973,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:08:00.097010,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:09:00.072768,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:09:00.100798,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:10:00.072596,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:10:00.094959,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:11:00.201508,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:11:01.095301,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:12:00.061013,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:12:00.089973,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:13:00.063778,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:13:00.089582,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:14:00.058991,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:14:00.084531,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:15:00.057734,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:15:00.083694,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:16:00.181306,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:16:00.181670,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:17:00.054704,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:17:00.080516,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:18:00.091812,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:18:00.092866,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:19:00.047064,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:19:00.075265,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:20:00.247072,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:20:00.247702,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:21:00.177737,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:21:00.181157,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:22:00.644902,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:22:00.648130,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:23:00.032528,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:23:00.151260,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:24:00.057970,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:24:00.066803,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:25:00.486083,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:25:00.558220,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:26:00.434065,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:26:00.434291,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:27:00.504312,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:27:00.880784,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:28:00.630798,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:28:00.649383,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:29:00.507025,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:29:00.517208,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:30:00.095666,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:30:00.107575,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:31:00.429749,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:31:00.485552,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:32:00.448023,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:32:00.451216,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:33:00.311575,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:33:00.502524,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:34:00.121028,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:34:00.719197,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:35:00.495984,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:35:01.055712,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:36:00.956929,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:36:00.985806,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:37:00.433047,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:37:00.790979,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:38:00.182126,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:38:02.161808,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:39:00.131713,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:39:00.687177,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:40:04.053747,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:40:07.377504,RpcUpdateType.STATUS,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:40:30.391253,RpcUpdateType.DISCONNECTED,Blue,True,5.0,5.7,246.1,0.062
2025-09-10T15:41:01.627752,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:42:00.056728,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:43:00.420083,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:44:00.325653,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:45:00.674867,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:46:00.215525,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:47:00.384096,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:48:00.562731,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:49:00.224395,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:50:00.117055,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:51:00.117821,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:52:00.443157,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:53:00.566500,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:54:00.267571,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:55:00.401797,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:56:00.374631,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:57:00.472297,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:58:00.693186,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T15:59:00.862300,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T16:00:00.335599,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T16:01:01.543208,RpcUpdateType.STATUS,Red,True,14.0,9.5,244.2,0.079
2025-09-10T16:01:04.026073,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:02:00.321579,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:03:01.090880,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:04:00.080091,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:05:00.085697,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:06:00.077487,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:07:00.083040,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:08:00.129738,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:09:00.067576,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:10:00.065298,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:11:00.063210,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:12:00.061276,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:13:00.114823,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:14:00.075737,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:15:00.052197,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:16:00.063194,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:17:00.048740,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:18:00.042891,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:19:00.048520,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:20:00.038199,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:21:00.034449,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:22:00.031298,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:23:00.034666,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:24:00.032397,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:25:00.026586,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:26:00.112540,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:27:00.124860,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:28:00.109901,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:29:00.106497,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:30:00.104332,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:31:00.099013,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:32:00.097352,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:33:00.096988,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:34:00.088418,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:35:00.095339,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:36:00.090330,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:37:00.082255,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:38:00.198503,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:39:00.081532,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:40:00.095738,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:41:00.081417,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:42:00.188314,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:43:00.189213,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:44:00.086221,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:45:00.057419,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:46:00.054388,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:47:00.051333,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:48:00.049734,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:49:00.065974,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:50:00.040161,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:51:00.040636,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:52:00.045841,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:53:00.051907,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:54:00.034789,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:55:00.122581,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:56:00.136301,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:57:00.129436,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:58:00.150739,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:59:00.127471,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.079
2025-09-10T16:59:01.852326,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:00:00.130812,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:01:00.125171,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:02:00.152023,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:03:00.120683,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:04:00.111928,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:05:00.111548,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:06:00.108993,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:07:00.155465,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:08:00.096441,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:09:00.094135,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:10:00.091381,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:11:00.109215,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:12:00.088605,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:13:00.085123,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:14:00.151373,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:15:00.077072,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:16:00.074856,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:17:00.066582,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:18:00.123655,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:19:00.062675,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:20:00.134015,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:21:00.052332,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:22:00.113982,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:23:00.047747,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:24:00.059546,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:25:00.048134,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:26:00.105527,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:27:00.128259,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:28:00.099262,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:29:00.183162,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:30:00.096511,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:31:00.123735,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:32:00.089320,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:33:00.083486,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:34:00.087471,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:35:00.082984,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:36:00.091631,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:37:00.078966,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:38:00.074866,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:39:00.187082,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:40:00.070490,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:41:00.065538,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:42:00.063808,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:43:00.076161,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:44:00.058926,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:45:00.180360,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:46:00.056442,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:47:00.055206,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:48:00.050988,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:49:00.070112,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:50:00.045100,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:51:00.038485,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:52:00.052209,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:53:00.033484,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:54:00.037788,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:55:00.024997,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:56:00.086834,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:57:00.083186,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:58:00.088467,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T17:59:00.076151,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:00:00.077519,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:01:00.073658,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:02:00.073363,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:03:00.162432,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:04:00.062788,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:05:00.074934,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:06:00.061307,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:07:00.113826,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:08:00.146693,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:09:00.082894,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:10:00.047800,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:11:00.049078,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:12:00.042491,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:13:00.043528,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:14:00.039056,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:15:00.148611,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:16:00.035588,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:17:00.031001,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:18:00.030086,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:19:00.085146,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:20:01.049596,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:21:00.016988,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:22:00.014427,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:23:00.011726,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:24:00.015660,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:25:00.126327,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:26:00.099068,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:27:00.097904,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:28:00.096854,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:29:00.090731,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:30:00.086150,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:31:00.114018,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:32:00.081513,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:33:00.074976,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:34:00.073277,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:35:00.082768,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:36:00.098987,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:37:00.066988,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:38:00.074229,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:39:00.055839,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:40:00.056860,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:41:00.051731,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:42:00.051292,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:43:00.083813,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:44:00.041478,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:45:00.035860,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:46:00.035965,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:47:00.079414,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:48:00.041507,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:48:33.508059,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
2025-09-10T18:49:00.028615,RpcUpdateType.STATUS,Red,True,14.0,10.5,244.2,0.101
