timestamp,sensor_timestamp,input_temp,co2_ppm,solar_vol_cmd,r_pwm,b_pwm,pred_temp,pred_power,pred_pn,target_solar_vol,target_mean_power,cost,success,note
2025-10-03 10:15:04,2025-10-03T10:14:51.349000,47.9374126997344,583.0,1.3211014136523314,43.00356391035263,11.80106917310579,49.71805458173139,35.667691796865014,5.9033648043636475,1.6,66.58672728779518,514523.5361697405,True,power_budget_seg:3
2025-10-03 10:30:04,2025-10-03T10:29:39.062000,49.71805458173139,577.0,1.14918841282657,28.042773755075995,7.014257918358664,50.9885845050226,23.801690749519327,5.853835133373759,1.6,66.58672728779518,655315.69812742,True,power_budget_seg:3
2025-10-03 10:45:04,2025-10-03T10:44:57.384000,50.9885845050226,574.0,1.2034844705507493,31.939828076089675,8.313276025363225,52.420225386895446,26.92392314588783,5.837787878816418,1.6,66.58672728779518,770980.7796586215,True,power_budget_seg:3
2025-10-03 11:00:04,2025-10-03T10:59:45.212000,52.420225386895446,570.0,1.316491476529381,42.410088774984104,11.62302663249523,54.18718834964838,35.20409982125594,5.8298095599702275,1.6,66.58672728779518,916972.0387370717,True,power_budget_seg:3
2025-10-03 11:15:04,2025-10-03T11:14:32.923000,54.18718834964838,563.0,1.341402740505333,45.6171207509142,12.585136225274258,56.0280697106584,37.70926676247866,5.826899647451202,1.6,66.58672728779518,1110947.0371100293,True,power_budget_seg:3
2025-10-03 11:30:04,2025-10-03T11:29:51.343000,56.0280697106584,549.0,0.5309118298651412,19.0,4.0,55.46400726896599,16.55682351251732,5.826014824483101,1.6,66.58672728779518,1317520.7468061466,True,power_budget_seg:3
2025-10-03 11:45:04,2025-10-03T11:44:39.016000,55.46400726896599,533.0,1.1240770320260458,26.318739128012353,6.439579709337451,56.660024993735675,22.420432927154913,5.826381613812689,1.6,66.58672728779518,1258067.2648973232,True,power_budget_seg:3
2025-10-03 12:00:04,2025-10-03T11:59:26.778000,56.660024993735675,512.0,1.2825108775032372,38.03548667758344,10.310646003275032,58.32615840989259,31.786887695632082,5.826084162530196,1.6,66.58672728779518,1409873.8988839267,True,power_budget_seg:3
2025-10-03 12:15:04,2025-10-03T12:14:45.114000,58.32615840989259,500.0,1.231199874945889,33.92907814292504,8.976359380975014,59.84003832636094,28.51766562200914,5.825989018208663,1.6,66.58672728779518,1633705.8458422609,True,power_budget_seg:3
2025-10-03 12:30:04,2025-10-03T12:29:32.862000,59.84003832636094,503.0,1.2466409710479156,35.03734995505686,9.345783318352288,61.399736114306926,29.40558810673343,5.825966350982461,1.6,66.58672728779518,1849854.970789814,True,power_budget_seg:3
2025-10-03 12:45:04,2025-10-03T12:44:51.238000,61.399736114306926,499.0,1.1713614878658192,29.63422774849155,7.5447425828305175,62.73605949524516,25.076727945890664,5.825961274654755,1.6,66.58672728779518,2090835.1149154992,True,power_budget_seg:3
2025-10-03 13:00:04,2025-10-03T12:59:38.983000,62.73605949524516,494.0,1.4,52.071848081109565,14.267962020277391,64.75081463352645,42.59898536179287,5.825959949943319,1.6,66.58672728779518,2306256.501278802,True,power_budget_seg:3
2025-10-03 13:15:04,2025-10-03T13:14:57.439000,64.75081463352645,495.0,1.4,52.071848081109565,14.267962020277391,66.76556977180773,42.59898536179287,5.825959743667131,1.6,66.58672728779518,2651923.222470118,True,power_budget_seg:3
2025-10-03 13:30:04,2025-10-03T13:29:45.093000,66.76556977180773,479.0,1.125225296979818,26.397486790557203,6.465828930185734,67.96499470651423,22.483523785758052,5.82595972444232,1.6,66.58672728779518,3024821.561901489,True,power_budget_seg:3
2025-10-03 13:45:04,2025-10-03T13:44:32.837000,67.96499470651423,478.0,1.3183383078317126,42.64784656384796,11.694353969154388,69.73743771282703,35.38982386677538,5.825959720896735,1.6,66.58672728779518,3253164.5474775746,True,power_budget_seg:3
