segment_id,pwm_r,pwm_b,rb_ratio_pwm,total_pwm,temperature_mean,gain_mode,sum_vis,norm_445,norm_480,norm_630,norm_680,rb_sensor,PPFD_spec_mean,sensor_window_count,window_source,matched_marker_index,marker_end_sensor_time,steady_start_sensor_time,steady_end_sensor_time,sp_415_mean,sp_445_mean,sp_480_mean,sp_515_mean,sp_555_mean,sp_590_mean,sp_630_mean,sp_680_mean,sp_clear_mean,sp_nir_mean
15,40,10,4.000000,50,27.564,1.0,4831.8,0.24065565627716376,0.13518771472329152,0.018771472329152696,0.018854257212632973,0.10011013215859031,175.05817667643228,10,marker,15,2026-03-06 18:13:59.961,2026-03-06 18:14:19.961,2026-03-06 18:15:59.961,96.7,1162.8,653.2,71.2,2548.2,117.9,90.7,91.1,1306.6,1629.9
16,48,12,4.000000,60,27.527,1.0,5050.8,0.24720836303159893,0.13655262532668092,0.017997148966500356,0.018175338560228082,0.0942578548212351,206.28976440429688,10,marker,16,2026-03-06 18:16:39.060,2026-03-06 18:16:59.060,2026-03-06 18:18:39.060,101.0,1248.6,689.7,74.0,2634.9,119.9,90.9,91.8,1298.8,1630.6
17,56,14,4.000000,70,27.545,1.0,0.0,,,,,,243.2188517252604,10,marker,17,2026-03-06 18:19:18.188,2026-03-06 18:19:38.188,2026-03-06 18:21:18.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,64,16,4.000000,80,27.38,1.0,5938.8,0.24023371724927595,0.1319458476459891,0.018488583552232773,0.01875799824880447,0.1000769126362937,274.12378946940106,10,marker,18,2026-03-06 18:25:29.352,2026-03-06 18:25:49.352,2026-03-06 18:27:29.352,120.6,1426.7,783.6,88.0,3151.5,147.2,109.8,111.4,1603.6,2027.0
19,72,18,4.000000,90,27.403,1.0,1781.2,0.3638558275320009,0.19565461486638222,0.009880979115203234,0.009038850213339323,0.03381497090106362,315.2382405598958,10,marker,19,2026-03-06 18:28:18.481,2026-03-06 18:28:38.481,2026-03-06 18:30:18.481,28.9,648.1,348.5,19.6,688.9,13.5,17.6,16.1,90.8,108.6
20,80,20,4.000000,100,27.18,1.0,3218.2,0.31113666024485737,0.1702193772916537,0.013454726244484494,0.013050773724442235,0.05506423084371571,348.3767598470052,10,marker,20,2026-03-06 18:36:25.789,2026-03-06 18:36:45.789,2026-03-06 18:38:25.789,56.9,1001.3,547.8,40.4,1438.7,47.8,43.3,42.0,465.8,561.4
21,7,3,2.333333,10,27.166999999999998,1.0,3669.5,0.30186673933778446,0.1648998501158196,0.01408911295816869,0.013734841259027115,0.05960999532928537,27.875540415445965,10,marker,21,2026-03-06 18:39:04.990,2026-03-06 18:39:24.990,2026-03-06 18:41:04.990,66.0,1107.7,605.1,47.4,1681.5,59.7,51.7,50.4,594.6,720.0
22,13,7,1.857143,20,27.089,1.0,4175.4,0.28790056042534845,0.15926617809072185,0.015447621784739188,0.015160224170139389,0.06844839590809276,67.85506947835286,10,marker,22,2026-03-06 18:41:54.714,2026-03-06 18:42:14.714,2026-03-06 18:43:54.714,76.6,1202.1,665.0,55.8,1973.0,75.1,64.5,63.3,785.7,955.2
23,20,10,2.000000,30,27.128999999999998,1.0,4553.5,0.2962336664104535,0.16077742395959152,0.014582189524541562,0.014296694850115295,0.06319077366650648,98.38048299153645,10,marker,23,2026-03-06 18:44:33.783,2026-03-06 18:44:53.783,2026-03-06 18:46:33.783,83.5,1348.9,732.1,59.3,2120.3,77.9,66.4,65.1,788.7,962.8
24,27,13,2.076923,40,27.18,1.0,4998.2,0.29074466808050903,0.1573966627986075,0.014965387539514225,0.014845344323956625,0.06652082682262601,130.89749145507812,10,marker,24,2026-03-06 18:47:12.853,2026-03-06 18:47:32.853,2026-03-06 18:49:12.853,93.3,1453.2,786.7,66.3,2359.9,89.8,74.8,74.2,915.0,1123.2
25,33,17,1.941176,50,27.223,1.0,5427.6,0.2891701672930945,0.15590684648831896,0.015273785835360012,0.015071117989534968,0.06817899573622553,160.62783813476562,10,marker,25,2026-03-06 18:50:02.636,2026-03-06 18:50:22.636,2026-03-06 18:52:02.636,101.9,1569.5,846.2,71.9,2574.5,98.9,82.9,81.8,1037.1,1278.3
26,40,20,2.000000,60,27.218,1.0,5863.1,0.28820930906858144,0.1546451535876925,0.01526496222135048,0.0150432365131074,0.06843828230310033,194.1405029296875,10,marker,26,2026-03-06 18:52:41.737,2026-03-06 18:53:01.737,2026-03-06 18:54:41.737,110.8,1689.8,906.7,78.2,2791.7,108.2,89.5,88.2,1104.9,1368.8
27,47,23,2.043478,70,27.298000000000002,1.0,1812.9,0.3838601136300954,0.20751282475591593,0.008439516796293232,0.007336311986320261,0.02667661598731462,223.32184855143228,10,marker,27,2026-03-06 18:55:20.833,2026-03-06 18:55:40.833,2026-03-06 18:57:20.833,27.5,695.9,376.2,18.7,656.5,9.5,15.3,13.3,22.4,27.3
28,53,27,1.962963,80,27.86,1.0,5510.5,0.14583068687051992,0.08868523727429453,0.024861627801469922,0.025768986480355683,0.21589414222703707,257.1644795735677,10,master_time_fallback,,,2026-03-06 17:50:35.747,2026-03-06 17:52:15.748,127.4,803.6,488.7,98.0,3507.7,206.1,137.0,142.0,2360.0,3037.1
29,60,30,2.000000,90,27.954,1.0,6157.5,0.14388956557044255,0.08719447827852213,0.02501015022330491,0.025984571660576532,0.22067608405369316,288.69891357421875,10,master_time_fallback,,,2026-03-06 17:53:18.686,2026-03-06 17:54:58.686,143.0,886.0,536.9,110.0,3934.6,233.0,154.0,160.0,2650.0,3439.8
30,67,33,2.030303,100,27.97888888888889,1.0,6799.666666666667,0.1424579636256679,0.08598460708858277,0.02514829158292073,0.026145072470872752,0.22453505007153077,316.7422281901042,9,master_time_fallback,,,2026-03-06 17:56:01.303,2026-03-06 17:57:41.304,159.0,968.6666666666666,584.6666666666666,122.0,4357.777777777777,258.77777777777777,171.0,177.77777777777777,2934.4444444444443,3844.3333333333335
31,5,5,1.000000,10,27.909,1.0,903.2,0.2203277236492471,0.13728963684676704,0.018821966341895483,0.018821966341895483,0.10526315789473684,35.23471450805664,10,master_time_fallback,,,2026-03-06 17:58:43.911,2026-03-06 18:00:23.911,17.5,199.0,124.0,14.0,490.8,23.9,17.0,17.0,263.9,321.9
32,10,10,1.000000,20,27.815555555555555,1.0,1560.5555555555557,0.20968316126735492,0.1288002847988608,0.019864720541117833,0.020505517977928087,0.11926798485485908,62.15286509195963,9,master_time_fallback,,,2026-03-06 18:01:27.898,2026-03-06 18:03:07.899,31.0,327.22222222222223,201.0,25.0,870.0,43.333333333333336,31.0,32.0,491.0,599.6666666666666
33,15,15,1.000000,30,27.704444444444444,1.0,2218.0,0.20564071736298967,0.1248872858431019,0.02028854824165915,0.020739404869251576,0.12412852379508943,90.37152353922527,9,master_time_fallback,,,2026-03-06 18:04:10.561,2026-03-06 18:05:50.562,45.0,456.1111111111111,277.0,35.0,1250.0,63.888888888888886,45.0,46.0,718.5555555555555,880.1111111111111
34,20,20,1.000000,40,27.631,1.0,2874.4,0.20372947397717786,0.12211244085722238,0.020526022822154186,0.020873921514055108,0.12705530642750373,117.32049306233723,10,master_time_fallback,,,2026-03-06 18:06:53.489,2026-03-06 18:08:33.490,59.0,585.6,351.0,46.0,1629.9,83.9,59.0,60.0,945.4,1163.0
35,25,25,1.000000,50,27.580000000000002,1.0,3527.222222222222,0.20255158292644512,0.11992439754292014,0.020696172625610333,0.021263191053709246,0.1301162449936505,146.0726064046224,9,master_time_fallback,,,2026-03-06 18:09:36.163,2026-03-06 18:11:16.164,74.0,714.4444444444445,423.0,56.0,2007.7777777777778,104.0,73.0,75.0,1170.111111111111,1446.6666666666667
36,30,30,1.000000,60,27.57888888888889,1.0,4175.777777777777,0.20187855888457243,0.11854079080410836,0.020834442020116015,0.021313394710233625,0.13153961136023917,175.6527862548828,9,master_time_fallback,,,2026-03-06 18:12:19.087,2026-03-06 18:13:59.087,88.0,843.0,495.0,67.0,2383.4444444444443,123.33333333333333,87.0,89.0,1392.4444444444443,1731.888888888889
37,35,35,1.000000,70,27.57,1.0,4819.3,0.20148154296267093,0.11723694312452015,0.02095740045234785,0.021372398481107214,0.1328125,201.33330281575522,10,master_time_fallback,,,2026-03-06 18:15:01.908,2026-03-06 18:16:41.908,102.0,971.0,565.0,77.0,2757.3,143.0,101.0,103.0,1613.0,2017.3
38,40,40,1.000000,80,27.51888888888889,1.0,5462.444444444444,0.20119197754363127,0.11606525365119401,0.021052845693828568,0.021602050364102357,0.13444893248701673,231.82984415690103,9,master_time_fallback,,,2026-03-06 18:17:45.056,2026-03-06 18:19:25.056,116.0,1099.0,634.0,88.0,3129.4444444444443,163.0,115.0,118.0,1830.888888888889,2304.8888888888887
39,45,45,1.000000,90,27.323333333333334,1.0,6099.222222222223,0.20111853970451607,0.11493268722787968,0.021150237735230355,0.021642103729072923,0.13539685284454434,256.5372314453125,9,master_time_fallback,,,2026-03-06 18:23:57.529,2026-03-06 18:25:37.529,130.0,1226.6666666666667,701.0,98.0,3499.5555555555557,183.0,129.0,132.0,2052.3333333333335,2582.8888888888887
40,50,50,1.000000,100,27.373,1.0,6730.4,0.2009984547723761,0.11424283846428147,0.021098300249613695,0.021692618566504222,0.13574020832351416,288.50562540690106,10,master_time_fallback,,,2026-03-06 18:26:40.303,2026-03-06 18:28:20.303,144.0,1352.8,768.9,108.0,3866.7,202.0,142.0,146.0,2263.6,2873.3
41,3,7,0.428571,10,27.39666666666667,1.0,875.2222222222222,0.27802462866573574,0.16960771867462235,0.014980322457788499,0.014853370572553003,0.0666477595008508,31.957058588663738,9,master_time_fallback,,,2026-03-06 18:29:23.560,2026-03-06 18:31:03.561,15.222222222222221,243.33333333333334,148.44444444444446,11.88888888888889,414.77777777777777,15.444444444444445,13.11111111111111,13.0,162.88888888888889,194.77777777777777
42,7,13,0.538462,20,27.295555555555556,1.0,1552.111111111111,0.2549931992268595,0.15333953754742644,0.016751378051399528,0.016751378051399528,0.0820476858345021,57.428106943766274,9,master_time_fallback,,,2026-03-06 18:32:05.967,2026-03-06 18:33:45.967,28.0,395.77777777777777,238.0,22.0,782.3333333333334,34.0,26.0,26.0,362.55555555555554,435.0
43,10,20,0.500000,30,27.231,1.0,2200.8,0.2593602326426753,0.15267175572519082,0.016812068338785895,0.016357688113413302,0.08050286722540803,81.04501088460286,10,master_time_fallback,,,2026-03-06 18:34:48.792,2026-03-06 18:36:28.792,41.0,570.8,336.0,31.0,1102.0,47.0,37.0,36.0,503.0,605.0
44,13,27,0.481481,40,27.183333333333334,1.0,2844.8888888888887,0.26187314482112173,0.1518512732385565,0.01652085611623184,0.01652085611623184,0.07986406117247238,105.31314595540364,9,master_time_fallback,,,2026-03-06 18:37:31.213,2026-03-06 18:39:11.213,53.0,745.0,432.0,40.0,1420.888888888889,60.0,47.0,47.0,643.2222222222222,776.0
45,17,33,0.515152,50,27.154444444444444,1.0,3489.8888888888887,0.2569964023050718,0.1472826259989175,0.01690598236174345,0.01690598236174345,0.0836352181445897,130.2290802001953,9,master_time_fallback,,,2026-03-06 18:40:13.907,2026-03-06 18:41:53.908,66.0,896.8888888888889,514.0,50.0,1768.0,77.0,59.0,59.0,827.1111111111111,1002.6666666666666
46,20,40,0.500000,60,27.084,1.0,4126.0,0.25930683470673777,0.1466795928259816,0.016965584100824042,0.016965584100824042,0.08357709987463434,155.68546040852866,10,master_time_fallback,,,2026-03-06 18:42:56.840,2026-03-06 18:44:36.841,79.0,1069.9,605.2,59.0,2082.9,90.0,70.0,70.0,966.1,1176.1
47,23,47,0.489362,70,27.13,1.0,4752.875,0.26128921968282354,0.14622728348631092,0.016831917523604134,0.016831917523604134,0.08260729267505647,178.9715372721354,8,master_time_fallback,,,2026-03-06 18:45:39.706,2026-03-06 18:47:19.706,91.0,1241.875,695.0,67.0,2395.0,103.0,80.0,80.0,1104.0,1350.0
48,27,53,0.509434,80,27.204444444444444,1.0,5387.666666666667,0.2581822681432902,0.14347583988121015,0.017076037864257872,0.017241023737342487,0.08543848839597454,204.09263610839844,9,master_time_fallback,,,2026-03-06 18:48:22.353,2026-03-06 18:50:02.353,105.0,1391.0,773.0,77.0,2736.8888888888887,119.88888888888889,92.0,92.88888888888889,1283.7777777777778,1579.2222222222222
49,30,60,0.500000,90,27.244,1.0,6008.4,0.25980294254710073,0.14301644364556287,0.017142666932960522,0.017142666932960522,0.08511341569226955,230.6158905029297,10,master_time_fallback,,,2026-03-06 18:51:05.429,2026-03-06 18:52:45.429,117.5,1561.0,859.3,85.0,3046.6,133.0,103.0,103.0,1420.5,1754.7
50,33,67,0.492537,100,27.23111111111111,1.0,6622.666666666667,0.2611234145359372,0.14254076907590094,0.017062613247433057,0.017062613247433057,0.08453865336658355,254.12997436523438,9,master_time_fallback,,,2026-03-06 18:53:48.389,2026-03-06 18:55:28.390,130.0,1729.3333333333333,944.0,94.0,3353.3333333333335,146.0,113.0,113.0,1554.6666666666667,1930.3333333333333
51,0,10,0.000000,10,27.258,1.0,839.1,0.37015850315814564,0.22166607079013229,0.008342271481349065,0.007150518412584912,0.02617801047120419,23.879090627034504,10,master_time_fallback,,,2026-03-06 18:56:31.203,2026-03-06 18:58:11.204,11.0,310.6,186.0,9.0,304.5,5.0,7.0,6.0,10.0,13.0
52,0,20,0.000000,20,27.169,1.0,1479.7,0.3744002162600527,0.21693586537811718,0.008785564641481381,0.007028451713185105,0.02674285714285714,42.27434158325195,10,master_time_fallback,,,2026-03-06 18:59:13.118,2026-03-06 19:00:53.118,21.0,554.0,321.0,16.0,536.3,8.0,13.0,10.4,18.0,22.0
53,0,30,0.000000,30,27.037777777777777,1.0,2108.4444444444443,0.3780564924114671,0.21390177065767285,0.008537099494097809,0.00711424957841484,0.02643995370782516,60.79784138997396,9,master_time_fallback,,,2026-03-06 19:01:55.523,2026-03-06 19:03:35.523,30.0,797.1111111111111,451.0,22.0,764.3333333333334,11.0,18.0,15.0,26.0,32.0
54,0,40,0.000000,40,27.017777777777777,1.0,2729.0,0.38072554049102236,0.211066324661048,0.008427995602784902,0.007328691828508612,0.026625386996904025,78.89090983072917,9,master_time_fallback,,,2026-03-06 19:04:38.333,2026-03-06 19:06:18.334,40.0,1039.0,576.0,28.0,989.0,14.0,23.0,20.0,34.0,41.0
55,0,50,0.000000,50,26.937,1.0,3341.0,0.382819515115235,0.20862017360071836,0.008680035917390003,0.007183478000598623,0.026821862348178137,97.76842498779297,10,master_time_fallback,,,2026-03-06 19:07:20.795,2026-03-06 19:09:00.796,50.0,1279.0,697.0,35.0,1210.0,17.0,29.0,24.0,42.0,50.0
56,0,60,0.000000,60,27.006666666666668,1.0,3941.777777777778,0.3845698500394633,0.20675949937986243,0.008625549667380765,0.00735708648100124,0.027028315378015064,114.54533386230469,9,master_time_fallback,,,2026-03-06 19:10:03.796,2026-03-06 19:11:43.796,60.0,1515.888888888889,815.0,41.0,1426.888888888889,20.0,34.0,29.0,49.0,59.0
57,0,70,0.000000,70,26.942,1.0,4531.3,0.38624677244940747,0.20506256482687088,0.008606801580120494,0.007282678260101957,0.026871687691274165,133.13563537597656,10,master_time_fallback,,,2026-03-06 19:12:47.444,2026-03-06 19:14:27.445,70.0,1750.2,929.2,47.0,1640.9,22.0,39.0,33.0,57.0,68.0
58,0,80,0.000000,80,26.95111111111111,1.0,5112.0,0.387584767866458,0.20363849765258216,0.008607198748043818,0.007433489827856025,0.02713135546487262,148.9656219482422,9,master_time_fallback,,,2026-03-06 19:15:30.290,2026-03-06 19:17:10.290,80.0,1981.3333333333333,1041.0,52.0,1850.6666666666667,25.0,44.0,38.0,64.0,76.0
59,0,90,0.000000,90,26.98111111111111,1.0,5679.555555555556,0.38854761718444325,0.20230456217231396,0.008588308944361843,0.0073949448313639565,0.02705118866300245,168.27544657389322,9,master_time_fallback,,,2026-03-06 19:18:13.595,2026-03-06 19:19:53.595,91.0,2206.777777777778,1149.0,58.0,2056.0,28.0,48.77777777777778,42.0,71.0,84.55555555555556
60,0,100,0.000000,100,27.019000000000002,1.0,6118.9,0.3894163983722565,0.20150680677899624,0.008498259491085,0.007354263021131249,0.0268267050168704,181.15291849772134,10,master_time_fallback,,,2026-03-06 19:20:56.338,2026-03-06 19:22:36.339,99.0,2382.8,1233.0,63.0,2214.1,30.0,52.0,45.0,77.0,91.0
